"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]"
"10750","AEP TEXAS CENTRAL DIVISION","CIRRO ENERGY","Smart Lock 100% Wind 12","0.1360","0.1070","0.1020","Usage charge: $0 if monthly usage is 1000 kWh or more; for usage under 1000 kWh, a $9.95 per month charge is applied.","False","False","1","Fixed","100","12","150.00","https://www.cirroenergy.com/signup/plans?tdsp_code=D0004&promo_code=WA198B&fromLP=ptc","100% Renewable Green Energy ::: Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC::: Easy Online Account Access ::: This offer is for new customers only","https://signup.cirroenergy.com/files/0901751880b58ee7.pdf","False","","https://signup.cirroenergy.com/files/090175188138e08c.pdf","https://www.cirroenergy.com/signup/plans?tdsp_code=D0004&promo_code=WA198B&fromLP=ptc","","(844) 417-7180","TRUE","TRUE"
"10770","AEP TEXAS CENTRAL DIVISION","CIRRO ENERGY","Smart Lock 24","0.1290","0.1100","0.0950","Usage charge: $0 if monthly usage is 2000 kWh or more; for usage under 2000 kWh, a $9.95 per month charge is applied.","False","False","1","Fixed","5","24","200.00","https://www.cirroenergy.com/signup/plans?tdsp_code=D0004&promo_code=WA198B&fromLP=ptc","Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC::: Easy Online Account Access ::: This offer is for new customers only","https://signup.cirroenergy.com/files/0901751880b58ee7.pdf","False","","https://signup.cirroenergy.com/files/090175188138e09a.pdf","https://www.cirroenergy.com/signup/plans?tdsp_code=D0004&promo_code=WA198B&fromLP=ptc","","(844) 417-7180","TRUE","TRUE"
"10772","AEP TEXAS CENTRAL DIVISION","CIRRO ENERGY","Smart Lock 6","0.1290","0.1100","0.0950","Usage charge: $0 if monthly usage is 2000 kWh or more; for usage under 2000 kWh, a $9.95 per month charge is applied.","False","False","1","Fixed","6","6","150.00","https://www.cirroenergy.com/signup/plans?tdsp_code=D0004&promo_code=WA198B&fromLP=ptc","Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC::: Easy Online Account Access ::: This offer is for new customers only","https://signup.cirroenergy.com/files/0901751880b58ee7.pdf","False","","https://signup.cirroenergy.com/files/090175188138e072.pdf","https://www.cirroenergy.com/signup/plans?tdsp_code=D0004&promo_code=WA198B&fromLP=ptc","","(844) 417-7180","TRUE","TRUE"
"10767","AEP TEXAS CENTRAL DIVISION","CIRRO ENERGY","Smart Lock 12","0.1320","0.1130","0.0980","Usage charge: $0 if monthly usage is 2000 kWh or more; for usage under 2000 kWh, a $9.95 per month charge is applied.","False","False","1","Fixed","5","3","150.00","https://www.cirroenergy.com/signup/plans?tdsp_code=D0004&promo_code=WA198B&fromLP=ptc","Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC ::: Easy Online Account Access ::: This offer is for new customers only.","https://signup.cirroenergy.com/files/0901751880b58ee7.pdf","False","","https://signup.cirroenergy.com/files/090175188138e080.pdf","https://www.cirroenergy.com/signup/plans?tdsp_code=D0004&promo_code=WA198B&fromLP=ptc","","(844) 417-7180","TRUE","TRUE"
"10786","AEP TEXAS CENTRAL DIVISION","CPL RETAIL ENERGY","Price Protection Plan 36","0.1200","0.1060","0.0990","","False","False","1","Fixed","14","36","135.00","https://www.cplretailenergy.com/msid/3051/pid/pp36?utm_source=BD&utm_medium=ptc","This plan secures a low fixed rate for the term of the plan. Enroll now to avoid fluctuating rates. Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=CPL_FIXED_TOS_ENG_20170523.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FCARXXX0174_ENG_20170801.PDF","https://www.cplretailenergy.com/texas/electricity-plans/price-protection-36/msid/3051/pid/fpsund?utm_source=BD&utm_medium=ptc","","(844) 664-2838","TRUE","FALSE"
"10798","AEP TEXAS CENTRAL DIVISION","AMIGO ENERGY","Basics 12 ","0.1110","0.1020","0.0970","","False","False","1","Fixed","11","12","175.00","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC&DUNS=007924772","Charges consist of Energy Charge and Transmission and Distribution Charges passed through without markup. Existing customers wishing to renew on this program, please call (866) 628-5447.","http://webs.amigoenergy.com/TOSYRAC/RES_TOS_ENG.pdf","False","","https://webs.amigoenergy.com/EFLPDFs/AMI_Res_EFL_F48486_3963092.pdf","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC&DUNS=007924772","","(866) 628-5447","FALSE","FALSE"
"10830","AEP TEXAS CENTRAL DIVISION","DISCOUNT POWER","Prime Plus - 12","0.1320","0.0380","0.0760","No minimum usage required. Receive a credit for usage of 1000 kWh/billing cycle.","False","False","1","Fixed","16","12","99.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20161205-147359.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=15607","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=78418&PromoCode=PTCAEPCPRMPL&ReferralCode=&TDSP=1&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","TRUE"
"10864","AEP TEXAS CENTRAL DIVISION","4CHANGE ENERGY","Value Saver 12","0.1170","0.0730","0.0960","
Conditional Credit: $20 bill credit for usage over 1,000 kWh.
","False","False","1","Fixed","6","12","20 per month remaining","http://www.4changeenergy.com/personalized-plans-and-rates?utm_source=ptc&utm_medium=AEPTCC_12&utm_campaign=affiliate&promocode=ptc&utm_content=valuesaver","Sign up for a great electricity rate and we give back to Texas charities. A percentage of all profits go to a charity your choice.","http://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy.pdf","False","","https://www.4changeenergy.com/Docs/efl_valsva12eaa_a.pdf","http://www.4changeenergy.com/personalized-plans-and-rates?utm_source=ptc&utm_medium=AEPTCC_12&utm_campaign=affiliate&promocode=ptc&utm_content=valuesaver","","(844) 840-1066","TRUE","TRUE"
"10965","AEP TEXAS CENTRAL DIVISION","DISCOUNT POWER","Clean Plus - 12","0.0970","0.0880","0.0830","","False","False","1","Fixed","100","12","99.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20161205-147359.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=15855","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=78418&PromoCode=ptcaepccpl&ReferralCode=&TDSP=1&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","FALSE"
"10966","AEP TEXAS CENTRAL DIVISION","DISCOUNT POWER","Premier - 12","0.0680","0.1010","0.1160","No minimum usage required. Receive a credit when your usage exceeds 499 kWh/month","False","False","1","Fixed","16","12","99.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20161205-147359.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=15603","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=78418&PromoCode=PTCAEPCPMR&ReferralCode=&TDSP=1&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","TRUE"
"10992","AEP TEXAS CENTRAL DIVISION","SPARK ENERGY LLC","Green Price Protect 24","0.1380","0.1110","0.1060","A monthly fee of $8.99 applies when usage is below 1,000 kWh. ","False","False","1","Fixed","100","24","175.00","https://www.sparkenergy.com/","","https://www.sparkenergy.com/api/enrollment-product-document/20788/TOS/ptc/CPL/Electric/77437","False","","https://www.sparkenergy.com/api/enrollment-product-document/20788/EFL/ptc/CPL/Electric/77437","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=77437&productid=20788&commodity=Electric&market=CPL&utilityId=1&promoCode=ptc","","(877) 346-0861","FALSE","TRUE"
"11022","AEP TEXAS CENTRAL DIVISION","DISCOUNT POWER","Clean Plus - 24","0.0970","0.0880","0.0830","","False","False","1","Fixed","100","24","125.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20161205-147359.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=15857","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=78418&PromoCode=ptcaepccpl&ReferralCode=&TDSP=1&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","FALSE"
"11032","AEP TEXAS CENTRAL DIVISION","DIRECT ENERGY","Veteran and Active Military 12","0.1100","0.0960","0.0890","","False","False","1","Fixed","14","12","135.00","https://www.directenergy.com/military/msid/62/pid/vet12?utm_source=BD&utm_medium=PTC","Get a rate reserved exclusively for members of the military community from one of the largest, most trusted energy companies in the country. Only available online. Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_20170523.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDARXXX1389_ENG_20170801.PDF","https://www.directenergy.com/military/msid/62/pid/vet12?utm_source=BD&utm_medium=PTC","","","TRUE","FALSE"
"11038","AEP TEXAS CENTRAL DIVISION","DIRECT ENERGY","Veteran and Active Military 24","0.1120","0.0980","0.0910","","False","False","1","Fixed","14","24","135.00","https://www.directenergy.com/military/msid/62/pid/vet24?utm_source=BD&utm_medium=PTC","Get a rate reserved exclusively for members of the military community from one of the largest, most trusted energy companies in the country. Only available online. Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_20170523.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDARXXX1390_ENG_20170801.PDF","https://www.directenergy.com/military/msid/62/pid/vet24?utm_source=BD&utm_medium=PTC","","","TRUE","FALSE"
"11048","AEP TEXAS CENTRAL DIVISION","SPARK ENERGY LLC","Sure Saver 3","0.1370","0.0680","0.0930","Receive a credit of $-60.00 if your usage is greater than 999 kWh in a full monthly billing cycle. ","False","False","1","Fixed","12","3","100.00","https://www.sparkenergy.com/","","https://www.sparkenergy.com/api/enrollment-product-document/21293/TOS/ptc-all/CPL/Electric/77437","False","","https://www.sparkenergy.com/api/enrollment-product-document/21293/EFL/ptc-all/CPL/Electric/77437","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=77437&productid=21293&commodity=Electric&market=CPL&utilityId=1&promoCode=ptc-all&brk_source=","","(877) 346-0861","FALSE","TRUE"
"11050","AEP TEXAS CENTRAL DIVISION","SPARK ENERGY LLC","Sure Saver 6","0.1360","0.0670","0.0920","Receive a credit of $-60.00 if your usage is greater than 999 kWh in a full monthly billing cycle.","False","False","1","Fixed","0","6","100.00","https://www.sparkenergy.com/","","https://www.sparkenergy.com/api/enrollment-product-document/21294/TOS/ptc-all/CPL/Electric/77437","False","","https://www.sparkenergy.com/api/enrollment-product-document/21294/EFL/ptc-all/CPL/Electric/77437","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=77437&productid=21294&commodity=Electric&market=CPL&utilityId=1&promoCode=ptc-all&brk_source=","","(877) 346-0861","TRUE","TRUE"
"11051","AEP TEXAS CENTRAL DIVISION","SPARK ENERGY LLC","Sure Saver 12","0.1410","0.0720","0.0980","Receive a credit of $-60.00 if your usage is greater than 999 kWh in a full monthly billing cycle.","False","False","1","Fixed","12","12","100.00","https://www.sparkenergy.com/","","https://www.sparkenergy.com/api/enrollment-product-document/21291/TOS/NoPromo/CPL/Electric/77437","False","","https://www.sparkenergy.com/api/enrollment-product-document/21291/EFL/NoPromo/CPL/Electric/77437","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=77437&productid=21291&commodity=Electric&market=CPL&utilityId=1&promoCode=&brk_source=","","(877) 346-0861","TRUE","TRUE"
"11099","AEP TEXAS CENTRAL DIVISION","DISCOUNT POWER","Prime Plus - 24","0.1320","0.0380","0.0760","No minimum usage required. Receive a credit for usage of 1000 kWh/billing cycle.","False","False","1","Fixed","16","24","125.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20161205-147359.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=15608","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=78418&PromoCode=PTCAEPCPRMPL&ReferralCode=&TDSP=1&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","TRUE"
"11115","AEP TEXAS CENTRAL DIVISION","TXU ENERGY","TXU Energy Saver's Deal 12","0.1470","0.1280","0.0890","A $30 bill credit will be applied for each billing cycle in which usage is 1,200 kWh or more.","False","False","1","Fixed","6","12","150.00","http://www.txu.com/ptc/saversdeal12","Get a great low rate that doesn’t change with the seasons and guaranteed price protection for 12 months. TXU Energy Saver's Deal 12SM is a fixed rate plan that has a minimum term of 12 months and an early cancellation fee of $150. The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges as described in the Electricity Facts Label (EFL). See the Terms of Service Agreement and Electricity Facts Label for more details. This is an online only offer available to new customers.","http://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf","False","","https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TCX30SAVDL12AF&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTCC","http://www.txu.com/ptc/saversdeal12","","(855) 847-6135","TRUE","TRUE"
"11130","AEP TEXAS CENTRAL DIVISION","SOUTHWEST POWER & LIGHT","Plant-A-Tree AutoPay E-Plan","0.1270","0.0980","0.0940","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","24","175.00","http://www.southwestpl.com/Sitepage.aspx?cd=SP108","Every kilowatt hour you use goes toward planting a tree through the Arbor Day Foundation. Improves our forest, rivers and wildlife while meeting your energy needs. Sign-up today and protect Texas tomorrow! Go to www.SouthwestPowerandLight.com.","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-24-nongreen-tree.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"11172","AEP TEXAS CENTRAL DIVISION","DISCOUNT POWER","Clean Plus - 18","0.0970","0.0880","0.0830","","False","False","1","Fixed","100","18","125.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20161205-147359.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=15856","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=78418&PromoCode=ptcaepccpl&ReferralCode=&TDSP=1&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","FALSE"
"11177","AEP TEXAS CENTRAL DIVISION","GEXA ENERGY","EveryDay | EveryNight 24","0.1330","0.1040","0.0990","Usage charge: $0 if monthly usage is 1000 KWh or more; for usage under 1000 kWh, a $9.95/month charge is applied ","False","False","1","Fixed","6","24","295.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=EDENPTC&ptc=1&rkey=13600|2020|1000|19821","|A simply smart concept in electricity plans |A low price ALL the time, not just nights or weekends | Gexa Energy's EveryDay EveryNight Low Price Plan.|This offer is for new customers only who enroll through the Power to Choose website.","http://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=37960&rkey=13600|2020|1000|19821","False","","http://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=40896&rkey=13600|2020|1000|19821","https://www.gexaenergy.com/Enrollment-PTC/?pc=EDENPTC&ptc=1&rkey=13600|2020|1000|19821","","(866) 329-4392","TRUE","TRUE"
